	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KPNA2P3	761.8276461053669	0.13576473948388976	0.05929367633475261	2.289700148079985	0.022038704830044595	0.08608181829330522
BPTFP1	365.6264130426212	0.1614452137948605	0.06567835297830917	2.4581190982084937	0.01396668476248934	0.0640602912648815
LRRC37A3	159.66086707377085	0.3004641718744755	0.09067098078150536	3.313785395114671	0.0009204212170015003	0.010849292699949368
RP11-927P21.1	9.605784042351655	0.48014682340232895	0.1466698488529343	3.273657313738502	0.0010616527696253222	0.011878670656206099
AMZ2P1	196.94824131696365	-0.16303887313390567	0.0614410498537555	-2.65358214942579	0.007964238181825782	0.044316503161839715
PRKCA	490.6063839461389	-0.1427846285682167	0.04760894108770456	-2.9991137233063165	0.0027076622028762176	0.021882374016634645
PITPNC1	2150.2944570514583	-0.16286296209137074	0.04851141929839241	-3.3572087654167597	0.0007873364005442423	0.009750638607777425
RP11-360N9.2	14.638913002486005	-0.25078156854377415	0.10462435878580428	-2.3969711399349656	0.016531225707989775	0.07180345316078231
RP11-855A2.3	3.7443613454845464	-0.28530691066502095	0.12128992876722564	-2.352272060548156	0.018659121909004598	0.07733552145962108
ARSG	741.3968231231339	0.14658795598797525	0.05675768674386926	2.5826978581682436	0.009803113302874	0.0506867443689081
RP11-120M18.2	78.8705312464422	0.17632615332200977	0.05673390801390078	3.107950068921866	0.0018838989358855693	0.017244238249437945
PRKAR1A	6607.345286452121	0.18849954209259318	0.05924859062883193	3.181502548701375	0.0014651323373654674	0.014582311304408197
RP11-120M18.5	3.530753348106547	-0.4964565155582111	0.19620784845232583	-2.530258190353884	0.011397861922167256	0.05604339973549991
MAP2K6	1225.028032485213	0.3141338101995846	0.0967918511520172	3.245457199761778	0.0011726219018717717	0.012640493521892683
RP1-193H18.2	511.3584854359291	0.45530556065817995	0.12865951920334096	3.538840837253469	0.0004018880888370174	0.006243254324763478
KCNJ2-AS1	114.67021747211076	0.35338811550436283	0.10801303864329398	3.271717192138294	0.0010689644650064274	0.011943689532502792
KCNJ2	2401.6497766831685	0.3755769226210267	0.14467722242705078	2.5959644256399814	0.009432583076010352	0.049553748318129635
LINC00511	5.436990384371225	-0.26184318802305706	0.1104104431429902	-2.3715436743963574	0.017713953031507353	0.07483298947864492
COG1	720.1880180756428	-0.10553051606095869	0.03931570227914648	-2.684182398973281	0.007270742744701569	0.041852344386509005
C17orf80	219.53901493657204	0.11086146461046008	0.049270084400121435	2.2500766126186473	0.024444082413551168	0.09236451270586504
RPL38	7911.431281934513	-0.20142435190589789	0.054072109587283666	-3.7251062228440883	0.0001952329942383909	0.003942935655740396
TTYH2	497.33398603785366	-0.3001824248702008	0.06260553546309579	-4.7948224170552765	1.6281899969795875e-06	0.000148951312482305
CD300LB	1440.8265672745877	-0.18770798913166167	0.06367307496324728	-2.947996295765652	0.0031984089720060857	0.024508299252067944
CD300C	1031.2196410831177	-0.2152301241525443	0.056251389053517814	-3.826218832530045	0.00013012662224891921	0.003016537242172276
CD300LD	56.920663012615876	0.3263591588293797	0.13820126785449302	2.3614773141805845	0.018202285559164838	0.07626965091532052
NAT9	712.8829045867046	-0.18964990149785896	0.04001483508732781	-4.739489768831227	2.142570528606275e-06	0.00017341747970010858
TMEM104	890.9160197659604	-0.18266997728672146	0.03538191482738578	-5.162806427461467	2.432746762564156e-07	3.416864379396727e-05
NT5C	453.43656835986195	-0.12862167716148565	0.041679855556784044	-3.085943447818654	0.0020290740981310264	0.018164968740648272
HN1	6275.1074394236975	0.15510149306939572	0.06807551841765618	2.278374027470768	0.022704302489149803	0.08773436325189024
MIF4GD	1084.4123161771304	-0.08996833062924477	0.03089677593096512	-2.9119002846856077	0.0035923729547460742	0.026392335089376006
SLC25A19	279.98084007254516	-0.22570970274989066	0.05322588236840999	-4.240600488078545	2.2292260639879853e-05	0.0009338110654358092
GRB2	16865.97472541216	0.1371244051257214	0.06082124431453877	2.2545478421417804	0.024161724470924878	0.0916311142300307
TMEM94	1798.0046425281141	-0.0912885156906261	0.038141938801429735	-2.3933894961627957	0.016693509065789806	0.07214804324541306
TSEN54	1431.6489372237213	-0.30409137077018944	0.0947128048864479	-3.210667988713538	0.0013242684033618367	0.013692799843927933
LLGL2	1387.2012546862554	-0.2725300825468208	0.09534192949030891	-2.8584494146882387	0.004257169792318745	0.029617844735196585
ITGB4	185.50895120620913	0.36106894510672755	0.08977520698052302	4.021922725113432	5.7724997362389134e-05	0.001761189538981514
RP11-552F3.4	12.271241326844935	0.4103651875839251	0.08667825206818375	4.734350056587659	2.19758161670673e-06	0.00017726910899360337
RP11-552F3.10	41.42602228270839	-0.15567441107514682	0.07047350506835211	-2.208977841022077	0.027176182218855958	0.09914850377559731
MRPL38	967.2799795111213	-0.10207770991413766	0.04131799799118113	-2.470538624255827	0.013490974928470189	0.06268223552579932
ACOX1	5156.363549617921	0.2045807549698379	0.07832793079940999	2.611849347760109	0.009005392799854498	0.04808178977686177
EVPL	66.82494841315408	-0.3315332574380157	0.10120851439525634	-3.2757447277929286	0.0010538376653295805	0.011830033819969154
SRP68	1460.0667930317873	-0.08312783815516626	0.03434568204300324	-2.420328647166892	0.015506485546970514	0.06872071110195971
GALR2	10.617208784896425	-0.3146727738969385	0.09968141652659271	-3.156784733421109	0.0015951906189778154	0.01546421697496277
SPHK1	386.3615661055779	-0.12952439177887193	0.05591997321809988	-2.3162455975023275	0.02054486285332929	0.08234844558484865
CYGB	40.64505115291106	0.41828519965276406	0.10063574599809731	4.156427673926841	3.232624441743048e-05	0.001225164663420615
PRCD	48.80480961778484	0.345576372093034	0.085458760105778	4.043779381602203	5.259641419907323e-05	0.001656426045592675
RP11-666A8.7	12.528799072433149	0.3526824251956062	0.1281416725372545	2.7522851716569505	0.005918096118754495	0.03693318897739181
RP11-666A8.8	22.894553358596585	0.29328588220022256	0.1127464318209717	2.60128748611687	0.00928745876324342	0.04910466184454454
RP11-666A8.12	6.955330071969283	0.3039751225641438	0.12429797959377266	2.445535507154559	0.01446372058310306	0.06560605174064434
RP11-666A8.13	132.22916140705883	0.3635157373086505	0.10573526338943061	3.4379801558709495	0.0005860706462866812	0.008023858269143973
RP11-666A8.9	41.067878724870475	0.3475164685105114	0.1124306646835111	3.090940265173738	0.0019952376882022525	0.01794361215864602
ST6GALNAC2	415.80439899910823	0.34340925497708136	0.09864598149725937	3.4812290350278707	0.0004991185016269399	0.00721395427563344
SRSF2	3613.221051130544	-0.1308195656400284	0.05620740667132612	-2.327443541471292	0.019941670612922235	0.08066191245548775
MGAT5B	7.022505621973787	-0.3046150267257093	0.10982556980687652	-2.7736257345294137	0.005543541360874332	0.035410149029854586
SEPT9	12928.776512862461	-0.1755466039863622	0.04684920314447276	-3.7470563468286673	0.00017892190573064862	0.003714254539302094
TMC6	7288.927376985976	-0.20154008026392883	0.05293328733088109	-3.807435555704682	0.00014041531397922366	0.0031749019430700035
SYNGR2	7756.762924719163	-0.17072649439199533	0.03662125874849581	-4.661950468838207	3.1322658484889335e-06	0.00024047945872787867
LINC01993	21.33179413987189	0.528461306735767	0.1481849969869754	3.5662267940810204	0.0003621579873800697	0.0058585679299958835
AC061992.2	25.620559769115157	0.43604700925012446	0.10711966262784797	4.070653310074607	4.688147593546076e-05	0.0015699705482622674
RP11-806H10.4	37.852524552734884	0.22942398839786388	0.10106273316140982	2.270114623077184	0.023200629317283	0.08906132254160228
RN7SL236P	4.733150317496899	0.31178743754010174	0.13356788644522344	2.3342994026334813	0.019580050000974795	0.0797425222294086
PGS1	7463.502828389049	0.21258829879702493	0.06743849146493351	3.152328798866535	0.0016197377246434717	0.015607133838301927
DNAH17	2197.94702982708	0.23654571057605217	0.07280763829147759	3.2489133850086818	0.0011584674673869144	0.012544547718275444
USP36	2994.6963535205005	-0.48440555622993564	0.11570843120663149	-4.18643266681999	2.8337294481123544e-05	0.0011119340409505144
TIMP2	7930.586063405115	0.1655669611103531	0.06031529359835535	2.7450245407554097	0.00605063728576301	0.0373922646367732
CEP295NL	40.55628386079507	0.29054877723600364	0.07876998645500836	3.6885721365708064	0.000225516090592642	0.004314621550545283
CANT1	3952.487280752245	0.19505747501906606	0.08615389623905408	2.2640586616980576	0.023570507038932355	0.0901189746306786
EIF4A3	4017.9837388099054	-0.20415274406939124	0.07604643313583699	-2.6845801394093787	0.007262097089456161	0.041832832860059045
CARD14	42.165104803691264	0.17248101791175754	0.06587097483338204	2.6184676687727984	0.008832566112400013	0.04745616135593499
RP11-334C17.5	625.4148860291695	0.21470838628744204	0.0543337703727727	3.95165630535802	7.761215374352631e-05	0.0021325033313396753
RNF213	14853.890957847436	0.09858934464453409	0.04138287682324705	2.382370492646635	0.01720158131208296	0.0734457554968078
NPTX1	15.639894168637074	-0.27711696749105924	0.11705759516041571	-2.367355720158937	0.017915703923884266	0.07545832820437195
RPTOR	610.9745050655507	-0.1916952732723644	0.058373054667734875	-3.2839685084755734	0.0010235635900586897	0.011622766506541498
AATK	6571.272187763988	0.20307211472145079	0.07624430246991712	2.6634398655765095	0.007734623497314463	0.04347448334401541
CEP131	425.7639198706353	-0.17404920267223334	0.06293998431215847	-2.7653200834784966	0.005686696528988222	0.0360541917675634
TEPSIN	1181.74720405876	-0.07736582723498751	0.03392753811266456	-2.280325409349646	0.022588395876904154	0.08745632047232699
BAHCC1	123.28427844757326	0.13848007698013326	0.048974522614626	2.8275942181165203	0.004689921230443462	0.03153146285809516
FAAP100	1651.561775041	-0.10376005489841193	0.034173563686324473	-3.0362667426439485	0.002395273592765061	0.020117328508928552
PDE6G	140.47093262470335	-0.31170891095754893	0.0592051270991667	-5.264897251811426	1.4026778370628329e-07	2.2034038628650828e-05
MCRIP1	2347.831103856353	-0.1439429019649138	0.041095073613335524	-3.502680231681194	0.00046060205320910824	0.006856948319968067
ARHGDIA	9347.319562997674	-0.22732415974660253	0.04772828436226408	-4.762881439885449	1.9084798171787417e-06	0.0001644950315393394
ALYREF	1010.3496676850102	-0.18823006041188042	0.04048011444105054	-4.649938939426463	3.320333159422059e-06	0.00024774873389850154
PCYT2	529.0945408321527	-0.10991896390237708	0.041520262154787525	-2.6473571744946893	0.00811236197358385	0.04487472812915697
ASPSCR1	583.0926533701851	-0.15838726796463495	0.04580080334126789	-3.458176634686303	0.0005438446967724643	0.007660991047100961
CENPX	436.6486319534462	-0.11063771258203554	0.047938440358067866	-2.3079122256720566	0.02100401893978018	0.08347419444492866
DCXR	1457.8270815408325	-0.3603935574759744	0.06990633824062883	-5.155377417072568	2.53120585253999e-07	3.4734254104078934e-05
RFNG	1386.6461366273224	-0.23959901642377113	0.051315147368679113	-4.669167462432616	3.0242279032662304e-06	0.00023444639495547983
GPS1	2579.2758881234226	-0.2426213764518344	0.043200913205601404	-5.6161168468164755	1.9529661893081676e-08	4.317682750195474e-06
DUS1L	2533.540466195846	-0.2071106412802003	0.03742802153926915	-5.533571713452758	3.137746059679743e-08	6.514779362345498e-06
FASN	1130.137026183281	-0.2797308146406126	0.07470119025816623	-3.7446634206746503	0.00018063577038181767	0.0037224816733538524
LINC01970	16.144328604980046	0.2218810272947399	0.0805997584019392	2.7528745953337936	0.005907452016331875	0.03691149494010855
RP13-516M14.1	1168.5556418162228	0.16883628213143836	0.07385361479434555	2.2860936814207906	0.022248778568205837	0.08658139386468049
CD7	6647.952306276949	-0.2598460674020326	0.09539572946789822	-2.723875259945193	0.006452087051625694	0.03882060908217309
SECTM1	15361.36935345411	0.2564625119772707	0.08291434859078563	3.0931016927240464	0.0019807624767434837	0.01785378092004687
OGFOD3	407.2004314076677	-0.11066763696622461	0.03589039232794084	-3.0834891955212576	0.002045885390452154	0.018247891470984715
FOXK2	1034.2051323403202	-0.10408433963300161	0.02762631177112326	-3.7675799974789626	0.00016483772658727348	0.0035267297470648108
RP13-638C3.3	3.4279219073412497	-0.35789734970808007	0.13143529846786092	-2.7229926350081257	0.006469350008299361	0.0388752565194099
TBCD	1810.4481268926277	-0.1092938605926636	0.040105349505961896	-2.7251691342676474	0.006426855510567514	0.0387806580372098
METRNL	5576.05345378335	-0.16664849204696075	0.07063858363105538	-2.3591709159595298	0.018315817824368672	0.07651596371601557
YES1	218.61125572404697	-0.32164529905813083	0.12486744412458178	-2.5758939915293	0.009998129412702105	0.05128128499318675
RP11-769O8.3	2.2958530781106288	-0.6023972874342476	0.22634480213569855	-2.6614142748155425	0.0077813152434601345	0.04356334676229871
METTL4	273.07477990513877	0.0944611162739131	0.040963651355426456	2.305974031814423	0.021112083393348312	0.08369703116164035
CBX3P2	27.408512583378403	0.28967364443730725	0.07044409521493444	4.112106821068166	3.9206480715918e-05	0.0013898021966205574
LPIN2	3732.4639455929905	0.1798738717887169	0.04397764269056932	4.090120815577263	4.311485449051333e-05	0.0014833622199855716
RP11-737O24.5	36.838757241376875	0.13786576836406467	0.06095032863395936	2.2619364235429362	0.023701331577624378	0.09047048289838765
RP11-737O24.2	10.179557085474059	0.26684744293915863	0.09898080021096647	2.6959515620241827	0.007018787228455397	0.041025112032761206
MYOM1	209.79216191451306	0.19005481579459998	0.06666919999518435	2.850713909996341	0.004362119813258917	0.03003576577605582
DLGAP1-AS2	151.98644701842483	0.23583663441548372	0.06733412913640069	3.5024828781514743	0.0004609434078220992	0.006857287070759042
DLGAP1-AS3	2.351331184260743	-0.6263568581455425	0.17188988941009659	-3.6439424115933554	0.00026849351934767415	0.0048228977818067335
NDUFV2-AS1	47.25500367102042	0.11367137551391539	0.04222967452331221	2.691741691051039	0.007107997458765681	0.04131393751775759
ANKRD12	1080.4430225035424	0.1787111738436554	0.05777094061453286	3.09344407313837	0.001978478398458619	0.017846667442386267
RP11-888D10.3	6.072877795391162	0.2654384166208575	0.11057649860742484	2.400495765047079	0.01637288020419811	0.07135323989690011
TWSG1	109.81295541426401	0.20143718993298307	0.05541858066647219	3.6348312697739478	0.0002781626270698027	0.00491976966410791
RALBP1	4286.2271405606725	0.14545431397163816	0.04403274630333334	3.3033214183287734	0.0009554680431830187	0.011123213294529956
PPP4R1	4418.430680253743	0.20992984163504916	0.0654229751341452	3.208809156181033	0.0013328592993269628	0.01374716263068246
PPP4R1-AS1	4.506612908081746	0.3613671553361227	0.15322190380237488	2.3584562413622847	0.018351123203137965	0.07655390794939203
KRT18P8	9.537836566697807	0.38770022869624277	0.15828264803773814	2.449417125014274	0.014308763384448394	0.0651168447848077
RAB31	9519.444906486973	0.18408932598964298	0.06478372026034056	2.8415985567031288	0.004488797507935389	0.030680260704128687
VAPA	8147.41540749048	0.19417704964201657	0.05842191525292054	3.323702223752577	0.0008883099199928798	0.010565030572225801
APCDD1	79.31210565156373	-0.3142399648586647	0.11255055356876817	-2.791989509555497	0.005238505444259761	0.03408168787264042
CHMP1B	2321.619515982365	0.11104019598957163	0.04360148546351298	2.5467067190289505	0.010874478278872076	0.05427464838307453
MPPE1	1254.9421665569175	0.2053318898117725	0.060086389717131705	3.417277869055073	0.0006325068638381264	0.008432365375691203
RP11-815J4.7	4.175393514904274	-0.3620171203570247	0.11437623276659066	-3.165142893767087	0.001550068059475699	0.015162218376116865
TUBB6	307.0746443493627	-0.1882880450607266	0.060248848757150836	-3.1251724961529495	0.0017770082234250038	0.016645596449870074
PSMG2	916.5913612046855	-0.07626978213384096	0.023982371920287338	-3.1802434883149435	0.0014715135214056437	0.014615361210733176
CEP192	490.7049317520138	0.09546593361465351	0.041318817526414316	2.3104710959751933	0.020862086961254273	0.08321484302937994
CYP4F35P	63.96855490889868	-0.26551716683579596	0.10247950727134156	-2.5909293858407136	0.009571712969036458	0.05004734137197487
ROCK1	2809.9376540418207	0.19329981397154536	0.07114005798409033	2.7171725670335367	0.006584226804938351	0.03928425345908124
ABHD3	1066.0638205533905	0.1666831900594686	0.06175027414019608	2.6993109323051065	0.006948322431918247	0.040785010845017254
C18orf8	1456.3682367366516	-0.1024056447414795	0.032001050938807805	-3.2000713019487668	0.0013739359343454512	0.014031423569018963
TTC39C	693.6618569838099	-0.15265753918334052	0.060704876931308535	-2.5147491750305715	0.01191170953460503	0.057620722965511406
CABYR	7.3185649316300365	0.21508856695896994	0.08335129749925134	2.5805065237395	0.009865549226572392	0.05089881566181267
RP11-799B12.4	2.3998641480379543	0.41298916685653914	0.1619869323670146	2.5495215004184875	0.010787085943658676	0.05398517104941065
OSBPL1A	439.39956820154725	0.40178884756046457	0.07608989418980709	5.280449550346302	1.2886730510390114e-07	2.065076942258958e-05
ZNF521	14.164278644165837	-0.23366044691748236	0.10146504776610217	-2.3028663767657	0.021286362462477653	0.08407849073888815
DSC2	1667.9792780348578	0.42749129639470246	0.11716371571891174	3.6486662596148767	0.00026360528369683917	0.004761046413637994
TTR	219.19867426392136	-0.8321560228304145	0.2586535278805904	-3.2172614448722556	0.0012942060433426157	0.0135011567595789
TRAPPC8	1452.8312128369653	0.16358402938245573	0.053537913664717	3.0554800922371808	0.0022470051951605815	0.019375855198573204
RP11-326K13.5	2.146762314270707	-0.3929800424807301	0.13812624316038546	-2.845078773513161	0.004440044118935014	0.030420353924766524
KLHL14	36.98746416862521	0.3131502894498848	0.0991918003758604	3.1570179013112663	0.0015939156084233672	0.015458132811667238
MAPRE2	2158.270989344622	-0.13986890952672348	0.04855633339968359	-2.8805492452532446	0.003969829307526009	0.02826758727260002
ZNF397	725.4005636822176	0.1581465219137192	0.05241201797082088	3.0173713594039335	0.0025497723685916195	0.021021517021315387
ZSCAN30	334.8361443223576	0.20600018944875373	0.05835697670630228	3.5300010568660367	0.0004155580069572281	0.006368599828060165
RP11-158H5.8	14.805142934565142	0.3873881225339873	0.11856981019502058	3.2671733377730914	0.0010862714767499002	0.012074908775771585
RP11-158H5.7	46.72588469569586	0.18203539034268795	0.05959103082420844	3.05474477996003	0.0022525211684214083	0.019412702669868685
ZNF24	1501.1994642185398	0.1285990030123095	0.046701114352159845	2.753660266917422	0.005893290800965572	0.036894101849673566
ZNF396	87.98945604428934	0.4302288040938012	0.11635872302183925	3.6974349057874414	0.00021778904141067754	0.004214420092350215
GALNT1	1640.752316845194	0.12493973472222815	0.054091641750992236	2.3097789358544714	0.02090039605323418	0.08330360776674234
SLC39A6	402.6436053754415	0.12126781739299293	0.04465021044207882	2.7159517545903635	0.006608554755296996	0.03935240174098818
SETBP1	275.7094718005785	-0.29328051400098837	0.11068714888106825	-2.6496347314548148	0.008057883634230741	0.04468689150673449
PSTPIP2	5454.121759401509	0.23967780299259347	0.07200404759077975	3.3286712485213767	0.0008726134040211556	0.010443804635495305
RP11-8H2.1	16.918689304283102	0.32647159010605126	0.09728753521714815	3.3557391435332256	0.0007915318953835062	0.009776376761648243
ATP5A1	7689.438259800003	-0.05898884162271192	0.026093533132467553	-2.260669006502363	0.02377976108454166	0.09062878777583418
C18orf25	1328.6517522887248	0.17003665363309448	0.04687177287832851	3.6276983606846267	0.00028595906410353467	0.005002083936703368
PIAS2	509.78010159446313	0.18539013038863997	0.06345826986456173	2.921449494042559	0.003484067599097142	0.025882924690407774
KATNAL2	22.328512769428517	0.14752374763127918	0.060854244245565084	2.424214604259593	0.015341536538940985	0.06818873193229597
RP11-49K24.8	2.485838179198398	0.3445943445740876	0.15217765486132867	2.264421441427113	0.023548206451786964	0.0900625541325192
CTIF	405.4531144828939	-0.18660646874256612	0.040560170207940865	-4.600731895006504	4.210090288236996e-06	0.0002905327335613721
SMAD7	426.58315051939996	-0.3877190120525251	0.09040191267861292	-4.2888363814923	1.796116208556297e-05	0.0007993279947204984
DYM	1343.6184130753709	-0.05969430502806238	0.023256761209217245	-2.566750567331964	0.010265642715643081	0.05216274763171097
RP11-110H1.4	4.2222019732460945	0.23437869061117342	0.09698387211597322	2.4166769741973555	0.01566291014753493	0.06923546902325585
CXXC1	2208.772373823227	-0.13049261849693222	0.0323727276478554	-4.030942956565385	5.555352644414863e-05	0.0017226643518271907
SMAD4	1354.5002088089445	0.12110641843244124	0.03289069518037853	3.682087525613907	0.0002313319572503766	0.004383740589894636
MBD2	3913.098394755115	0.07715489128830026	0.03387611108155869	2.2775604644389493	0.022752778292913313	0.08779380854878654
POLI	300.67800511252466	0.211116363804592	0.07393059881776907	2.855601972398073	0.004295532644052304	0.029746960816393414
CCDC68	7.037128154443101	0.3470162651220481	0.13019955273280215	2.6652646482910813	0.007692775697709226	0.04331063554213704
ST8SIA3	4.957607887817336	-0.565476649358945	0.22134118823337545	-2.554773713253602	0.010625685090762681	0.05344627826251117
ONECUT2	3.454853291518849	-0.44915389664527994	0.2017416764492686	-2.2263813038067393	0.025988651711925416	0.09635575107541043
RP11-35G9.5	70.77616673099453	-0.16307473046415916	0.05528786947600835	-2.949557145350372	0.0031822971560642034	0.02441635899593348
PMAIP1	290.48488617976926	-0.26059208230226405	0.11780868872981617	-2.2119937426679024	0.026967097291584367	0.09874535929374088
CDH20	4.150996265884017	-0.31456138863760996	0.1052828302330543	-2.9877748151459853	0.002810165225500871	0.022425907449627105
PHLPP1	527.0338124413897	0.2239546153800818	0.05446419391651096	4.111960524438963	3.923133896730141e-05	0.0013898021966205574
VPS4B	1626.3329566339771	0.19279222447904898	0.068213702349548	2.8262976181987938	0.004708948975769345	0.0316185530636796
SERPINB2	421.75661507663654	-0.5001491856658324	0.13404013453826746	-3.7313390305725447	0.00019046469475348006	0.003868452555904154
SERPINB10	314.9389054632963	0.29157433907214675	0.1241520149944393	2.3485268369200947	0.018847840905042865	0.07780872594504668
CDH19	4.959391763114938	-0.48907845844617887	0.14585209771735635	-3.3532493951095135	0.0007986870451441917	0.00982496165734563
DSEL	20.20063583320642	0.5295749371069319	0.09223957885685762	5.741298298084763	9.395342055321286e-09	2.2433258225490633e-06
NETO1	18.294212081915155	0.39633959445720873	0.10966584181960558	3.614066038075612	0.00030143223147004297	0.0051667605102729474
RP11-713C5.1	9.296492460834783	0.536086461558265	0.1394386706481936	3.8446039327986803	0.00012074730153728771	0.0028937341495399215
FBXO15	6.164887267128165	0.28131661171213346	0.09915171397038959	2.8372339765719543	0.004550625064182371	0.030973567462224197
TIMM21	122.10008039539282	0.10196464374700252	0.03693317408967366	2.760787456269873	0.005766218891149433	0.03640286178243159
CNDP2	2732.3896347346968	-0.1265481031723916	0.0387163029914941	-3.2685998763930013	0.001080810245471656	0.012036616712279258
LINC00909	248.92281873733717	0.23087491639786553	0.07228924707162086	3.1937656809335047	0.0014043005126383192	0.01424375378082655
ZNF516	3861.3253812713265	0.1307474757538412	0.05026063409398493	2.60138930020958	0.009284702498355323	0.04910096158432559
MBP	7619.754158851382	0.1786728687519398	0.059888326090795106	2.9834340081747914	0.002850334948674236	0.02262528633272043
RP11-862L9.2	9.318313527327494	0.4148567377277926	0.11488624416443399	3.611021848133688	0.00030499296490884756	0.005212825356570188
NFATC1	1228.4556812352405	-0.21386668936370934	0.06002517765147648	-3.5629497109609756	0.0003667109502152335	0.00590024080747246
RP11-196B3.1	8.198130459032063	-0.5695338631772047	0.17343039722954431	-3.2839333373802773	0.0010236913332184433	0.011622766506541498
TXNL4A	1057.406204457638	-0.08195606387194684	0.034433859127410024	-2.3801010385939643	0.017307891629491572	0.07370439244468882
RBFA	206.58043463968176	-0.1268496947213996	0.05306137306302437	-2.3906221682339828	0.016819852224942578	0.07255783406954905
LINC01002	1367.7818428168853	0.20630424325244273	0.07178970590036432	2.873730163190371	0.0040565538100269345	0.028658305300990575
PLPP2	7.1031572700172525	-0.2451474758860287	0.09753276183414292	-2.5134885065892894	0.011954367311310278	0.05773837714195005
MIER2	479.8929776583903	-0.09655624393141939	0.03813932711719616	-2.5316714066485027	0.011352031819564208	0.055910161665786835
C2CD4C	3.6015639737504537	-0.35899534368702196	0.12679416686914238	-2.831323810483508	0.004635576493492517	0.031328519653303376
ODF3L2	3.6581699016086677	-0.4363058460007807	0.161958091959411	-2.693942863380517	0.007061226825161993	0.041128451739399774
MADCAM1	42.846950207839775	0.3122305488022586	0.08993756612274352	3.471636628193137	0.0005172960211859961	0.007378421205411008
TPGS1	223.98220575314056	-0.16946890796567599	0.05633835223585665	-3.0080558134928412	0.002629248453674989	0.021470097581531362
GZMM	2328.239937222875	-0.33481204516148166	0.1067874170475907	-3.1353136391740786	0.0017167046409660583	0.016285163572644645
HCN2	53.015282017470376	-0.22517761967898164	0.06767315621019594	-3.3274289583829906	0.0008765133487881494	0.01047997457637188
POLRMT	1384.4885923120855	-0.16358037089337998	0.05103888198176732	-3.2050147758294547	0.001350555472907302	0.013869769043702216
RNF126	1868.577587466853	-0.25084976702306544	0.057252033716514376	-4.381499673272003	1.1786522072132042e-05	0.000610470254916045
PTBP1	4935.518224163582	-0.11849516373107825	0.03762049277062106	-3.149750441961637	0.0016340998332599924	0.015682235417503552
CFD	4955.361424285569	-0.3352136208568176	0.10189240858957022	-3.2898782696077156	0.0010023073410451886	0.011471923490360632
WDR18	585.2417766986566	-0.2102288111745457	0.04798675155386112	-4.380976089589674	1.1814883734497457e-05	0.0006106146730056187
TMEM259	7768.585772055711	-0.16933705249714687	0.035272553500326626	-4.800816376834719	1.5802011349435477e-06	0.00014624210270948484
POLR2E	4723.551281268189	-0.10025743318567029	0.03295289817457856	-3.0424466052886867	0.002346634451411923	0.019890163576983484
GPX4	5064.155518609563	-0.2013197330214193	0.055357103248505894	-3.636746166389279	0.0002761037728453484	0.0049015091332553044
STK11	4719.114202597002	-0.1238932157478973	0.04851252444502468	-2.553839800447727	0.010654226341136138	0.05353345167241321
HMGB2P1	4.483979015475039	-0.35052812133453687	0.12116444802679481	-2.892994826807775	0.0038158758203865484	0.027559487889706476
CBARP	9.876799103446274	-0.5834049415637357	0.11353456899154209	-5.13856657708541	2.7684211097506316e-07	3.692826303771834e-05
ATP5D	1983.1203208666643	-0.24183699125966426	0.05087347983186306	-4.753694696312026	1.9973257844233245e-06	0.000167333851770792
C19orf24	789.6141482483857	-0.2066691416726993	0.04636435654396698	-4.457500482654526	8.292085053308317e-06	0.00047253010696382504
NDUFS7	850.9344026075595	-0.20456433711016553	0.0421204976450679	-4.856645779305483	1.193908921637665e-06	0.00011575894201638547
LLNLR-307A6.1	9.774928156054177	-0.20857269687074595	0.08515750063146935	-2.4492580844213907	0.01431508352073631	0.06512844756288559
GAMT	273.51817029555514	-0.33098756110585925	0.09124558632966981	-3.6274363990604757	0.00028624925513452747	0.00500349448378266
DAZAP1	2227.494999722201	-0.1567493092441586	0.0384707535517042	-4.074505819946821	4.611216014357932e-05	0.0015519873245433034
RPS15	15580.79345603131	-0.28263689385733204	0.05661088113402577	-4.992624884042903	5.95641743881351e-07	6.680483430578055e-05
PLK5	1.9595890229130413	-0.3101559726576303	0.13986543118151412	-2.21753130875575	0.026586806020033125	0.09781404735598319
MEX3D	58.91874691478271	-0.11177148015461924	0.04998565883286885	-2.2360709604396	0.025347123312406662	0.09474221404670224
MBD3	1747.7530007667199	-0.09402034205151759	0.042420850460388036	-2.216370983399128	0.026666105248519593	0.09801517780463398
UQCR11	2200.1964401788628	-0.22385158775548175	0.0644281232917101	-3.4744390542302894	0.0005119226413279676	0.007343299491665555
TCF3	2344.541348767962	-0.17987900615673963	0.06076502390278286	-2.9602392067602183	0.003074002598460833	0.023823870609883294
ONECUT3	6.922078862500296	-0.24890931953743173	0.10320251223935331	-2.4118532983009815	0.01587166629352194	0.06985581126090754
REXO1	1111.5219771325224	-0.12022507441328537	0.0340212206574604	-3.533826008883123	0.00040959061340083326	0.006311827554454946
CTB-31O20.2	112.04358560002323	-0.19970145532818342	0.07068443753937927	-2.8252535109574435	0.004724322128805103	0.031687884453453566
ABHD17A	5555.480989617741	-0.2124159994314646	0.047220308387291104	-4.498403476937781	6.84656682338532e-06	0.00041809584665465806
ADAT3	126.47459490200376	-0.1427665494989293	0.05551629893551187	-2.5716150434445915	0.010122537758148455	0.051710704760656964
